,density,vpa,packing fraction,PymatgenData minimum boiling_point,PymatgenData mean boiling_point,PymatgenData maximum boiling_point,PymatgenData minimum molar_volume,PymatgenData mean molar_volume,PymatgenData maximum molar_volume,MagpieData minimum FirstIonizationEnergy,MagpieData mean FirstIonizationEnergy,MagpieData maximum FirstIonizationEnergy,holder_mean::0 Average bond length,holder_mean::0 Average bond angle,MagpieData mean SpaceGroupNumber,MagpieData minimum Number,MagpieData mean Number,MagpieData maximum Number,MagpieData minimum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData minimum MeltingT,MagpieData mean MeltingT,MagpieData maximum MeltingT,MagpieData minimum Column,MagpieData mean Column,MagpieData maximum Column,MagpieData minimum Row,MagpieData mean Row,MagpieData maximum Row,MagpieData minimum CovalentRadius,MagpieData mean CovalentRadius,MagpieData maximum CovalentRadius,MagpieData minimum Electronegativity,MagpieData mean Electronegativity,MagpieData maximum Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData maximum NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData maximum NpValence,MagpieData minimum NdValence,MagpieData mean NdValence,MagpieData maximum NdValence,MagpieData minimum NfValence,MagpieData mean NfValence,MagpieData maximum NfValence,MagpieData minimum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData maximum GSvolume_pa,PymatgenData minimum block,PymatgenData mean block,PymatgenData maximum block,PymatgenData minimum atomic_mass,PymatgenData mean atomic_mass,PymatgenData maximum atomic_mass,PymatgenData minimum atomic_radius,PymatgenData mean atomic_radius,PymatgenData maximum atomic_radius,cohesive energy (MP)
0,3.80189301,21.72691529,0.387953093,717.87,1665.685,2792,10,12.8325,15.53,5.985768,8.5705045,10.36001,2.625208307,0.598538894,147.5,13,23,47,65,78.5,88,388.36,736.28,1234.93,11,14,16,3,3.5,5,105,119,145,1.61,2.175,2.58,1,1.75,2,0,2.25,4,0,2.5,10,0,0,0,16.33,21.0959375,25.786875,2,2.25,3,26.9815386,49.74493465,107.8682,1,1.2125,1.6,4.217685143
1,5.137259666,31.5193737,0.383308665,1261,1937.25,2792,10,15.2975,20.46,5.985768,7.8952995,9.0096,2.948944472,0.572436147,188.5,13,41,52,65,79.5,90,722.66,903.43,1234.93,11,14,16,3,4.5,5,121,135.5,145,1.61,1.935,2.1,1,1.75,2,0,2.25,4,0,7.5,10,0,0,0,16.33,25.58416667,34.76333333,2,2.25,3,26.9815386,97.51243465,127.6,1.25,1.4125,1.6,3.108393359
2,5.768634842,29.79222093,0.609545511,958,1865.833333,3743,10.27,20.01333333,38.16,5.211664,7.936994,9.75239,3.28143331,0.80036569,115,34,43.66666667,57,9,59,89,494,818.3216667,1234.93,2,10.66666667,16,4,4.833333333,6,120,154.5,215,0.89,1.928333333,2.55,1,1.833333333,2,0,2,4,0,6.833333333,10,0,0,0,16.33,32.42958333,63.59,1,2.166666667,3,78.96,103.4967783,138.90547,1.15,1.525,2.15,4.411820106
3,5.691307053,27.76562955,0.614236363,958,1843.5,3609,10.27,19.595,38.16,5.211664,8.043727333,9.75239,3.21798513,0.823063917,115,34,40.66666667,56,9,58.83333333,89,494,919.3216667,1799,2,10.66666667,16,4,4.666666667,6,120,151.6666667,215,0.89,1.948333333,2.55,1,1.833333333,2,0,2,4,0,6.833333333,10,0,0,0,16.33,31.67416667,63.59,1,2.166666667,3,78.96,95.16350833,137.327,1.15,1.5,2.15,4.354398652
4,5.987250761,33.13825349,0.591955347,1261,1995,3609,10.27,21.615,38.16,5.211664,7.672332333,9.0096,3.420556269,0.825829389,184,39,49.66666667,56,9,59.33333333,90,722.66,1033.651667,1799,2,10.66666667,16,5,5.166666667,6,138,160.6666667,215,0.89,1.723333333,2.1,1,1.833333333,2,0,2,4,0,6.833333333,10,0,0,0,16.33,36.09583333,63.59,1,2.166666667,3,88.90585,119.4835083,137.327,1.4,1.625,2.15,3.950687857
5,4.674343859,27.7801977,0.59741526,717.87,1492.185,2435,10.27,20.55875,38.16,5.211664,8.15324475,10.36001,3.100801736,0.680496534,137.75,16,34,56,9,63.75,88,388.36,652.265,1234.93,2,11.5,16,3,4.25,6,105,142.125,215,0.89,1.97625,2.58,1,1.875,2,0,2.125,4,0,2.5,10,0,0,0,16.33,33.8646875,63.59,1,1.875,3,32.065,78.200025,137.327,1,1.43125,2.15,4.307609645
6,4.546701253,24.22645373,0.383425287,717.87,1232.935,2477,10.27,13.77375,15.53,5.999301,9.125401375,10.36001,2.696298134,0.602197022,119.625,16,29.75,48,65,78.875,88,302.91,534.965,1234.93,11,14,16,3,3.875,5,105,121.875,145,1.69,2.18,2.58,1,1.875,2,0,2.125,4,0,5,10,0,0,0,16.33,22.165625,25.786875,2,2.375,3,32.065,66.33415,112.411,1,1.25,1.6,3.363735067
7,5.029493242,18.48850709,0.500701669,717.87,1703.685,2944,7.23,12.14,15.53,6.76651,8.76569,10.36001,2.69324072,0.833190674,148.5,16,25.75,47,49,72.5,88,388.36,1047.9125,2180,6,12.25,16,3,3.75,5,105,123.5,145,1.66,2.1875,2.58,1,1.5,2,0,2,4,0,3.75,10,0,0,0,11.19,19.7734375,25.786875,2,2.5,3,32.065,55.998575,107.8682,1,1.25,1.6,4.067605403
8,6.112507723,21.58251854,0.479468806,958,1823.75,2944,7.23,12.585,16.42,6.76651,8.46188,9.75239,2.826964469,0.840343132,120.5,24,34.75,47,49,73,89,494,1100.7325,2180,6,12.25,16,4,4.25,5,120,131,145,1.66,2.1725,2.55,1,1.5,2,0,2,4,5,8.75,10,0,0,0,11.19,19.84,25.92,2,2.5,3,51.9961,79.446075,107.8682,1.15,1.325,1.6,3.361733755
9,5.922079691,19.01838422,0.554762683,717.87,2117.623333,3200,7.11,10.97,15.53,7.57623,8.554206667,10.36001,2.712902693,0.850672685,173.3333333,16,30.66666667,47,64,72.33333333,88,388.36,993.6866667,1357.77,11,12.66666667,16,3,4,5,105,127.3333333,145,1.9,2.136666667,2.58,1,1.333333333,2,0,1.333333333,4,0,6.666666667,10,0,0,0,11.07,17.72895833,25.786875,2,2.666666667,3,32.065,67.8264,107.8682,1,1.316666667,1.6,3.405900697
10,5.642235632,16.76385742,0.552213379,717.87,1751.185,3134,7.09,12.105,15.53,7.57623,9.0496625,10.36001,2.615298262,0.850448689,148.5,16,26.25,47,55,74,88,388.36,955.6625,1811,8,12.75,16,3,3.75,5,105,121.75,145,1.83,2.23,2.58,1,1.75,2,0,2,4,0,4,10,0,0,0,10.73,19.6584375,25.786875,2,2.5,3,32.065,56.9608,107.8682,1,1.25,1.6,4.040434508
11,5.634391955,29.45974215,0.404468487,1261,2028,3134,7.09,14.76125,20.46,5.999301,8.177341375,9.0096,2.87900778,0.586120263,169.375,26,42.25,52,55,76.125,90,302.91,1006.31,1811,8,13,16,4,4.625,5,122,135.375,145,1.81,1.975,2.1,1,1.875,2,0,2.125,4,6,9,10,0,0,0,10.73,24.46260417,34.76333333,2,2.375,3,55.845,99.96015,127.6,1.3,1.4125,1.6,2.956955865
12,4.679015935,18.67631041,0.470397478,717.87,1809.435,3134,7.09,11.84,15.53,7.57623,9.076843333,10.36001,2.522726702,0.620212064,148.8333333,16,24.5,47,55,73.16666667,88,388.36,1003.668333,1811,8,12.5,16,3,3.666666667,5,105,120.6666667,145,1.83,2.221666667,2.58,1,1.833333333,2,0,2,4,0,3.666666667,10,0,0,0,10.73,19.19177083,25.786875,2,2.5,3,32.065,52.62553333,107.8682,1,1.233333333,1.6,4.311790923
13,4.517958693,22.21066653,0.391001741,717.87,1586.935,2477,10.27,13.2825,15.53,5.999301,8.57388775,10.36001,2.63992982,0.577407718,107.25,16,27.5,47,65,78.75,88,302.91,578.64,1234.93,11,14,16,3,3.75,5,105,119.25,145,1.81,2.225,2.58,1,1.75,2,0,2.25,4,0,5,10,0,0,0,16.33,21.6903125,25.786875,2,2.25,3,32.065,60.4303,107.8682,1,1.225,1.6,3.761494518
14,5.38451554,25.86720434,0.377904284,958,1707,2477,10.27,13.7275,16.42,5.999301,8.27007775,9.75239,2.770143813,0.571155967,79.25,31,36.5,47,65,79.25,89,302.91,631.46,1234.93,11,14,16,4,4.25,5,120,126.75,145,1.81,2.21,2.55,1,1.75,2,0,2.25,4,10,10,10,0,0,0,16.33,21.756875,25.92,2,2.25,3,69.723,83.8778,107.8682,1.15,1.3,1.6,3.114774393
15,5.66102974,31.7374545,0.388721608,1261,1858.5,2477,10.27,15.7475,20.46,5.999301,7.89868275,9.0096,2.952926445,0.573102859,148.25,31,45.5,52,65,79.75,90,302.91,745.79,1234.93,11,14,16,4,4.75,5,122,135.75,145,1.81,1.985,2.1,1,1.75,2,0,2.25,4,10,10,10,0,0,0,16.33,26.17854167,34.76333333,2,2.25,3,69.723,108.1978,127.6,1.3,1.425,1.6,2.829630599
16,4.824773562,23.56640982,0.522771307,717.87,1815.174167,3743,10.27,16.64833333,22.39,5.5769,8.7272025,10.36001,3.027085233,0.768825011,126.8333333,16,30.16666667,57,13,66.58333333,88,388.36,728.6541667,1234.93,3,12.16666667,16,3,4,6,105,135.0833333,207,1.1,2.108333333,2.58,1,1.916666667,2,0,2.5,4,0,1.916666667,10,0,0,0,16.33,27.54463542,36.8975,2,2.333333333,3,32.065,68.47330083,138.90547,1,1.308333333,1.95,5.382689185
17,6.227956556,33.53389785,0.60436126,961,2009.166667,4876,10.27,23.475,55.76,4.177128,7.601204667,9.0096,3.388798136,0.791868577,184,37,52,72,4,64,90,312.46,1036.895,2506,1,10.66666667,16,5,5.166666667,6,138,159,220,0.82,1.725,2.1,1,1.666666667,2,0,2,4,0,7,10,0,2.333333333,14,16.33,38.92375,90.7225,1,2.166666667,3,85.4678,125.771,178.49,1.4,1.616666667,2.35,3.690644957
18,4.703134751,25.31659894,0.406189989,717.87,1553.935,2435,10.27,14.2725,15.76,5.78636,8.5206525,10.36001,2.736322714,0.574232375,126,16,32,49,65,79,88,388.36,610.35,1234.93,11,14,16,3,4,5,105,124.25,145,1.78,2.2175,2.58,1,1.75,2,0,2.25,4,0,5,10,0,0,0,16.33,23.0409375,25.786875,2,2.25,3,32.065,71.70405,114.818,1,1.2875,1.6,3.602622927
19,5.443594904,29.02546365,0.391872021,958,1674,2435,10.27,14.7175,16.42,5.78636,8.2168425,9.75239,2.864476651,0.575145927,98,34,41,49,65,79.5,89,429.75,663.17,1234.93,11,14,16,4,4.5,5,120,131.75,145,1.78,2.2025,2.55,1,1.75,2,0,2.25,4,10,10,10,0,0,0,16.33,23.1075,25.92,2,2.25,3,78.96,95.15155,114.818,1.15,1.3625,1.6,3.004185779
20,5.64944019,35.11625391,0.396852527,1261,1825.5,2435,10.27,16.7375,20.46,5.78636,7.8454475,9.0096,3.049959941,0.575258083,167,47,50,52,65,80,90,429.75,777.5,1234.93,11,14,16,5,5,5,138,140.75,145,1.78,1.9775,2.1,1,1.75,2,0,2.25,4,10,10,10,0,0,0,16.33,27.52916667,34.76333333,2,2.25,3,107.8682,119.47155,127.6,1.4,1.4875,1.6,2.752214275
21,4.361187134,31.86525691,0.500495761,958,1440.166667,2435,10.27,20.6625,45.94,4.3406633,7.677581383,9.75239,3.120500928,0.619491769,98.66666667,19,36.33333333,49,3,69.16666667,89,336.53,513.4366667,1234.93,1,12.33333333,16,4,4.333333333,5,120,141.4166667,203,0.82,2.0175,2.55,1,1.75,2,0,2.25,4,0,8.333333333,10,0,0,0,16.33,32.57027778,73.10666667,1,1.916666667,3,39.0983,83.6899,114.818,1.15,1.4625,2.2,3.069365136
22,5.49975575,36.72236473,0.363932101,1261,1732,2435,10.27,18.05357143,20.46,5.78636,7.756059286,9.0096,3.221840465,0.614299725,152.5714286,47,50.57142857,52,65,82.85714286,90,429.75,654.64,1234.93,11,14.57142857,16,5,5,5,138,139.9285714,145,1.78,1.973571429,2.1,1,1.928571429,2,0,2.642857143,4,10,10,10,0,0,0,16.33,29.69547619,34.76333333,2,2.071428571,3,107.8682,121.6255857,127.6,1.4,1.467857143,1.6,2.760185191
23,4.626412454,27.03028774,0.840170475,958,1475,2435,10.27,24.21,45.94,4.3406633,7.223094433,9.75239,3.265767979,0.957641286,156,19,33.33333333,47,3,52.33333333,89,336.53,688.4866667,1234.93,1,9.333333333,16,4,4.333333333,5,120,156,203,0.82,1.766666667,2.55,1,1.333333333,2,0,1.333333333,4,0,6.666666667,10,0,0,0,16.33,38.45222222,73.10666667,1,2,3,39.0983,75.30883333,107.8682,1.15,1.65,2.2,2.699509342
24,2.902854852,29.11888977,0.583328268,717.87,1548.435,5017,10.27,21.8875,45.94,4.3406633,8.057055825,10.36001,3.150692219,0.722262347,149,16,23.75,47,3,58.75,88,336.53,776.42875,2750,1,10.25,16,3,3.75,5,105,141.875,203,0.82,1.93625,2.58,1,1.5,2,0,2,4,0,1.75,10,0,0,0,16.33,35.48385417,73.10666667,1,2,3,32.065,50.9038975,107.8682,1,1.43125,2.2,4.354210894
25,2.765285601,27.41755502,0.608291459,717.87,1381.31,3680,8.32,21.57375,45.94,4.3406633,8.055473325,10.36001,3.071479881,0.719109397,149,16,21.5,47,3,58.625,88,336.53,705.55375,2183,1,10.25,16,3,3.625,5,105,140.5,203,0.82,1.94,2.58,1,1.625,2,0,2,4,0,1.625,10,0,0,0,13.01,34.83760417,73.10666667,1,2,3,32.065,45.6582875,107.8682,1,1.41875,2.2,4.109363393
26,3.789589443,30.28107968,0.586794883,958,1501.375,3680,8.32,22.01875,45.94,4.3406633,7.751663325,9.75239,3.197997934,0.729114501,121,19,30.5,47,3,59.125,89,336.53,758.37375,2183,1,10.25,16,4,4.125,5,120,148,203,0.82,1.925,2.55,1,1.625,2,0,2,4,0,6.625,10,0,0,0,13.01,34.90416667,73.10666667,1,2,3,39.0983,69.1057875,107.8682,1.15,1.49375,2.2,3.428609258
27,4.636835821,23.19193976,0.521848555,717.87,1821.840833,3743,10.27,16.5175,22.39,5.5769,8.748223333,10.36001,2.998315616,0.783511231,127,14,28.66666667,57,13,66.5,88,388.36,768.2875,1687,3,12.16666667,16,3,3.916666667,6,105,134.3333333,207,1.1,2.099166667,2.58,1,1.916666667,2,0,2.5,4,0,1.083333333,10,0,0,0,16.33,27.33088542,36.8975,2,2.333333333,3,28.0855,64.76042583,138.90547,1,1.295833333,1.95,5.54244062
28,4.993420305,24.04718008,0.52822179,717.87,1797.0075,3743,10.27,16.87,22.39,5.5769,8.68091,10.36001,3.072026849,0.756729656,119.8333333,16,31.66666667,57,13,66.66666667,88,388.36,669.7941667,1234.93,3,12.16666667,16,3,4.083333333,6,105,136.6666667,207,1.1,2.104166667,2.58,1,1.916666667,2,0,2.5,4,0,1.916666667,10,0,0,0,16.33,28.40130208,36.8975,2,2.333333333,3,32.065,72.3124675,138.90547,1,1.325,1.95,5.31950365
29,5.807152775,26.34026709,0.50779356,958,1961.916667,3743,10.27,17.03666667,22.39,5.5769,8.393778333,9.75239,3.140677669,0.769986893,94.33333333,14,39.16666667,57,13,67.08333333,89,494,829.9108333,1687,3,12.16666667,16,3,4.5,6,111,143.0833333,207,1.1,2.081666667,2.55,1,1.916666667,2,0,2.5,4,0,6.916666667,10,0,0,0,16.33,27.40854167,36.8975,2,2.333333333,3,28.0855,92.1158425,138.90547,1.1,1.383333333,1.95,4.691744706
30,6.071675525,27.25811264,0.51269075,958,1937.083333,3743,10.27,17.38916667,22.39,5.5769,8.326465,9.75239,3.213644855,0.762633429,87.16666667,34,42.16666667,57,13,67.25,89,494,731.4175,1234.93,3,12.16666667,16,4,4.666666667,6,120,145.4166667,207,1.1,2.086666667,2.55,1,1.916666667,2,0,2.5,4,1,7.75,10,0,0,0,16.33,28.47895833,36.8975,2,2.333333333,3,78.96,99.66788417,138.90547,1.15,1.4125,1.95,4.52862939
31,7.546793353,19.8836429,0.535826757,958,2863.571429,4912,9.38,12.52428571,16.42,7.09243,8.301527143,9.75239,2.955334825,0.861434556,136.2857143,34,39.28571429,47,50,68.85714286,89,494,1629.275714,2896,6,11,16,4,4.571428571,5,120,138.1428571,154,1.93,2.294285714,2.55,1,1.428571429,2,0,1.714285714,4,5,7.857142857,10,0,0,0,15.69,20.16571429,25.92,2,2.571428571,3,78.96,90.36688571,107.8682,1.15,1.342857143,1.6,4.516914575
32,2.800308436,23.81499334,0.691594696,717.87,1223.123333,2435,10.27,18.77833333,23.78,5.139076,7.285579667,10.36001,2.994490681,0.800195502,175.3333333,11,18.66666667,47,2,41.16666667,88,370.87,520.71,1234.93,1,7.666666667,16,3,3.333333333,5,105,142.1666667,166,0.93,1.646666667,2.58,1,1.333333333,2,0,1.333333333,4,0,1.666666667,10,0,0,0,16.33,25.93895833,29.24333333,1,1.666666667,3,22.98976928,40.16125131,107.8682,1,1.5,1.8,3.131473827
33,3.299981352,31.44790559,0.6177108,717.87,1530.685,5017,10.27,24.3425,55.76,4.177128,8.016172,10.36001,3.204185249,0.712882798,149,16,28.25,47,4,59,88,312.46,770.41125,2750,1,10.25,16,3,4,5,105,146.125,220,0.82,1.93625,2.58,1,1.5,2,0,2,4,0,1.75,10,0,0,0,16.33,39.8878125,90.7225,1,2,3,32.065,62.4962725,107.8682,1,1.46875,2.35,4.349777801
34,4.141827493,34.45652722,0.595435194,958,1650.75,5017,10.27,24.7875,55.76,4.177128,7.712362,9.75239,3.323945097,0.719556742,121,34,37.25,47,4,59.5,89,312.46,823.23125,2750,1,10.25,16,4,4.5,5,120,153.625,220,0.82,1.92125,2.55,1,1.5,2,0,2,4,0,6.75,10,0,0,0,16.33,39.954375,90.7225,1,2,3,78.96,85.9437725,107.8682,1.15,1.54375,2.35,3.675874869
35,4.492912443,31.36446015,0.515452761,958,1204.666667,2435,10.27,21.95166667,55.76,4.177128,8.460486333,9.75239,3.236080656,0.686564391,85,34,36.66666667,47,4,70.83333333,89,312.46,587.2316667,1234.93,1,12.66666667,16,4,4.333333333,5,120,140.8333333,220,0.82,2.158333333,2.55,1,1.666666667,2,0,2.666666667,4,0,8.333333333,10,0,0,0,16.33,35.12208333,90.7225,1,2,3,78.96,84.86266667,107.8682,1.15,1.425,2.35,2.74872693
36,3.189092122,29.81003936,0.641317635,717.87,1363.56,3680,8.32,24.02875,55.76,4.177128,8.0145895,10.36001,3.1256039,0.708101532,149,16,26,47,4,58.875,88,312.46,699.53625,2183,1,10.25,16,3,3.875,5,105,144.75,220,0.82,1.94,2.58,1,1.625,2,0,2,4,0,1.625,10,0,0,0,13.01,39.2415625,90.7225,1,2,3,32.065,57.2506625,107.8682,1,1.45625,2.35,4.09898238
37,4.081238611,32.83377038,0.615482832,958,1483.625,3680,8.32,24.47375,55.76,4.177128,7.7107795,9.75239,3.253698574,0.71823716,121,23,35,47,4,59.375,89,312.46,752.35625,2183,1,10.25,16,4,4.375,5,120,152.25,220,0.82,1.925,2.55,1,1.625,2,0,2,4,0,6.625,10,0,0,0,13.01,39.308125,90.7225,1,2,3,50.9415,80.6981625,107.8682,1.15,1.53125,2.35,3.419293478
38,4.403606218,33.99008611,0.528619302,958,1440.466667,2875,10.27,23.852,55.76,4.177128,8.010566267,9.75239,3.346307059,0.773677747,96.46666667,34,38.66666667,50,4,68.6,89,312.46,509.3033333,1234.93,1,12.26666667,16,4,4.466666667,5,120,145.4666667,220,0.82,2.044666667,2.55,1,1.733333333,2,0,2.533333333,4,0,8,10,0,0,0,16.33,39.71416667,90.7225,1,1.866666667,3,78.96,90.13877333,118.71,1.15,1.48,2.35,3.080708477
39,5.82398897,22.14988474,0.531106849,958,1863.5,3103,10.27,14.5275,16.42,6.56149,8.410625,9.75239,2.909211107,0.842318103,111.75,21,34,47,11,63.5,89,494,1009.2325,1814,3,11.5,16,4,4.25,5,120,138.75,170,1.36,2.0975,2.55,1,1.75,2,0,2,4,1,7.75,10,0,0,0,16.33,22.60125,25.92,2,2.5,3,44.955912,77.686028,107.8682,1.15,1.375,1.6,4.16586522
40,5.781487895,25.46850125,0.533281888,958,1990,3609,10.27,15.7475,19.88,6.2173,8.3245775,9.75239,3.057283201,0.753160084,111.75,34,38.5,47,12,63.75,89,494,1005.4825,1799,3,11.5,16,4,4.5,5,120,143.75,190,1.22,2.0625,2.55,1,1.75,2,0,2,4,1,7.75,10,0,0,0,16.33,25.13375,32.365,2,2.5,3,78.96,88.6735125,107.8682,1.15,1.425,1.8,4.272600084
41,7.25271351,26.9557142,0.531451788,1261,1848,2435,10.27,15.365,20.46,7.57623,8.292915,9.0096,3.177725129,0.768225865,188.5,47,49.5,52,65,77.5,90,722.66,978.795,1234.93,11,13.5,16,5,5,5,138,141.5,145,1.93,2.015,2.1,1,1.5,2,0,2,4,10,10,10,0,0,0,16.33,25.54666667,34.76333333,2,2.5,3,107.8682,117.7341,127.6,1.4,1.5,1.6,2.535871762
42,6.227447048,30.12954431,0.535806227,1261,2141.5,3609,10.27,17.7675,20.46,6.2173,7.9531825,9.0096,3.279150852,0.766395612,180.75,39,47.5,52,12,64.25,90,722.66,1119.8125,1799,3,11.5,16,5,5,5,138,152.75,190,1.22,1.8375,2.1,1,1.75,2,0,2,4,1,7.75,10,0,0,0,16.33,29.55541667,34.76333333,2,2.5,3,88.90585,112.9935125,127.6,1.4,1.55,1.8,3.867650525
43,4.706044123,24.43341592,0.516100211,717.87,1622.185,3093,10.27,16.80625,38.16,5.211664,8.71294925,10.36001,2.935032454,0.654537403,148,16,30.75,56,9,71.25,88,388.36,779.3375,1234.93,2,12.75,16,3,4,6,105,130.625,215,0.89,2.135,2.58,1,1.75,2,0,2.25,4,0,3.75,10,0,0,0,16.33,27.8003125,63.59,1,2.125,3,32.065,69.245425,137.327,1,1.325,2.15,4.051035099
44,5.610697894,24.6944659,0.682921574,717.87,1689.748,2435,10.27,17.952,38.16,5.211664,8.2168288,10.36001,3.002790024,0.851901538,163.8,16,36.4,56,9,63,88,388.36,849.316,1234.93,2,11.2,16,3,4.4,6,105,143,215,0.89,1.982,2.58,1,1.6,2,0,1.6,4,0,4,10,0,0,0,16.33,29.56475,63.59,1,2.2,3,32.065,83.43868,137.327,1,1.47,2.15,3.805151448
45,4.789230441,26.00571517,0.506953702,717.87,1594.935,2875,10.27,17.13875,38.16,5.211664,8.6435105,10.36001,3.020319398,0.684604535,137.5,16,33,56,9,71.375,88,388.36,691.0475,1234.93,2,12.75,16,3,4.125,6,105,133,215,0.89,2.12875,2.58,1,1.75,2,0,2.25,4,0,3.75,10,0,0,0,16.33,29.0853125,63.59,1,2.125,3,32.065,75.004175,137.327,1,1.35,2.15,3.971992596
46,5.555595827,29.42670014,0.485090464,958,1715,2875,10.27,17.58375,38.16,5.211664,8.3397005,9.75239,3.161399976,0.696439024,109.5,34,42,56,9,71.875,89,494,743.8675,1234.93,2,12.75,16,4,4.625,6,120,140.5,215,0.89,2.11375,2.55,1,1.75,2,0,2.25,4,0,8.75,10,0,0,0,16.33,29.151875,63.59,1,2.125,3,78.96,98.451675,137.327,1.15,1.425,2.15,3.352732751
47,6.512595588,31.01820541,0.637899044,1261,1907,2435,10.27,19.924,38.16,5.211664,7.6766648,9.0096,3.283359729,0.789239427,196.6,47,50.8,56,9,63.8,90,722.66,983.036,1234.93,2,11.2,16,5,5.2,6,138,156.2,215,0.89,1.79,2.1,1,1.6,2,0,1.6,4,0,8,10,0,0,0,16.33,33.15533333,63.59,1,2.2,3,107.8682,121.65268,137.327,1.4,1.63,2.15,3.157071466
48,4.61787603,23.77997671,0.393448094,717.87,1484.31,3093,10.27,13.66125,15.53,7.57623,9.18571875,10.36001,2.694112403,0.597976779,143.625,16,29.75,48,65,78.875,88,388.36,728.615,1234.93,11,14,16,3,3.875,5,105,121.75,145,1.69,2.235,2.58,1,1.75,2,0,2.25,4,0,5,10,0,0,0,16.33,22.2884375,25.786875,2,2.375,3,32.065,66.130925,112.411,1,1.25,1.6,3.483204433
49,4.619325075,23.30088389,0.404136069,717.87,1718.81,3134,7.09,13.255,16.29,7.34392,8.9798525,10.36001,2.66455879,0.589907213,137.5,16,29.25,50,55,77.125,88,388.36,792.4225,1811,8,13.5,16,3,3.875,5,105,122.625,145,1.83,2.24625,2.58,1,1.75,2,0,2.25,4,0,4.5,10,0,0,0,10.73,22.4778125,33.285,2,2.375,3,32.065,64.818925,118.71,1,1.25625,1.6,3.692716043
50,4.393444684,24.40931936,0.368062118,717.87,1541.838182,3093,10.27,14.44272727,15.76,5.78636,8.798606364,10.36001,2.852572239,0.609811629,124.8181818,16,29.09090909,49,65,80.63636364,88,388.36,624.6290909,1234.93,11,14.36363636,16,3,3.818181818,5,105,120.3636364,145,1.78,2.264545455,2.58,1,1.818181818,2,0,2.545454545,4,0,4.545454545,10,0,0,0,16.33,23.53693182,25.786875,2,2.181818182,3,32.065,64.58203636,114.818,1,1.231818182,1.6,3.749553877
51,3.523747713,25.90958374,0.636638888,717.87,1433.164444,3093,10.27,20.90777778,45.94,4.3406633,8.130361844,10.36001,3.054870775,0.713010999,157,16,25.33333333,47,3,63,88,336.53,656.4177778,1234.93,1,11.33333333,16,3,3.777777778,5,105,137.3333333,203,0.82,1.981111111,2.58,1,1.555555556,2,0,2,4,0,3.333333333,10,0,0,0,16.33,33.89175926,73.10666667,1,2,3,32.065,54.98144444,107.8682,1,1.427777778,2.2,3.574058911
52,5.53580868,23.39099789,0.447180502,717.87,1607.06,3093,10.27,14.31875,18.26,7.41663,8.98857,10.36001,2.911464407,0.684133486,147.5,16,34,82,65,80.25,88,388.36,729.41375,1234.93,11,14.25,16,3,4,6,105,122,146,1.93,2.315,2.58,1,1.75,2,0,2.5,4,0,5,10,0,1.75,14,16.33,23.3653125,28.11,2,2.25,3,32.065,77.97955,207.2,1,1.28125,1.8,3.713470529
53,4.60898379,23.09243073,0.397404179,717.87,1686.101667,3093,10.27,13.46,15.53,7.57623,9.021986667,10.36001,2.670619328,0.602983391,147.5,16,29,47,65,78.83333333,88,388.36,807.7233333,1234.93,11,14,16,3,3.833333333,5,105,120.8333333,145,1.93,2.268333333,2.58,1,1.666666667,2,0,2.333333333,4,0,5,10,0,0,0,16.33,22.1709375,25.786875,2,2.333333333,3,32.065,64.09523333,107.8682,1,1.241666667,1.6,3.629285934
54,6.568914396,20.66206186,0.503978995,717.87,1983.268333,4876,10.27,13.42833333,15.53,6.82507,8.842926667,10.36001,2.831775134,0.740291894,142.3333333,16,35.66666667,72,45,73.16666667,88,388.36,1023.49,2506,4,12.33333333,16,3,4.166666667,6,105,130,175,1.3,2.15,2.58,1,1.666666667,2,0,2,4,0,3.666666667,10,0,2.333333333,14,16.33,22.03677083,25.786875,2,2.5,3,32.065,81.7369,178.49,1,1.291666667,1.6,4.699205379
55,7.439905485,21.44695584,0.529952289,629.88,1387.124,2435,10.27,13.138,15.53,7.57623,9.261996,10.4375,2.917608456,0.684121735,151.2,16,41.2,80,65,75.4,88,234.32,696.18,1234.93,11,13.2,16,3,4.4,6,105,126.4,145,1.93,2.204,2.58,1,1.6,2,0,1.6,4,0,6,10,0,2.8,14,16.33,21.89426724,25.786875,2,2.6,3,32.065,96.09128,200.59,1,1.34,1.6,2.651310415
56,6.031333391,29.28277653,0.370116423,629.88,1525.86,2875,10.27,14.575,16.42,7.34392,8.99293,10.4375,2.875653131,0.608509229,101.625,34,45,80,65,79.625,89,234.32,648.1575,1234.93,11,14,16,4,4.625,6,120,130.125,145,1.93,2.2525,2.55,1,1.75,2,0,2.25,4,10,10,10,0,1.75,14,16.33,24.35782328,33.285,2,2.375,3,78.96,106.35955,200.59,1.15,1.34375,1.6,2.648030645
